,id,title,revenue,budget,revenue_per_budget,genres,production_companies,yearmonthday,yearmonth,year
61,150689,Cinderella,543514353,95000000,5.721203715789474,"Romance, Fantasy, Family, Drama",Walt Disney Pictures,20150306,201503,2015
61,150689,Cinderella,543514353,95000000,5.721203715789474,"Romance, Fantasy, Family, Drama",Genre Films,20150306,201503,2015
61,150689,Cinderella,543514353,95000000,5.721203715789474,"Romance, Fantasy, Family, Drama",Beagle Pug Films,20150306,201503,2015
61,150689,Cinderella,543514353,95000000,5.721203715789474,"Romance, Fantasy, Family, Drama",Allison Shearmur Productions,20150306,201503,2015
62,281957,The Revenant,532950503,135000000,3.9477815037037036,"Western, Drama, Adventure",Monarchy Enterprises S.a.r.l.,20151225,201512,2015
62,281957,The Revenant,532950503,135000000,3.9477815037037036,"Western, Drama, Adventure",Regency Enterprises,20151225,201512,2015
62,281957,The Revenant,532950503,135000000,3.9477815037037036,"Western, Drama, Adventure",Appian Way,20151225,201512,2015
62,281957,The Revenant,532950503,135000000,3.9477815037037036,"Western, Drama, Adventure",CatchPlay,20151225,201512,2015
62,281957,The Revenant,532950503,135000000,3.9477815037037036,"Western, Drama, Adventure",Anonymous Content,20151225,201512,2015
62,281957,The Revenant,532950503,135000000,3.9477815037037036,"Western, Drama, Adventure",New Regency Pictures,20151225,201512,2015
62,281957,The Revenant,532950503,135000000,3.9477815037037036,"Western, Drama, Adventure",Hong Kong Alpha Motion Pictures Co.,20151225,201512,2015
62,281957,The Revenant,532950503,135000000,3.9477815037037036,"Western, Drama, Adventure",M Productions,20151225,201512,2015
62,281957,The Revenant,532950503,135000000,3.9477815037037036,"Western, Drama, Adventure",RatPac Entertainment,20151225,201512,2015
63,102899,Ant-Man,519311965,130000000,3.9947074230769233,"Science Fiction, Action, Adventure",Marvel Studios,20150714,201507,2015
64,254128,San Andreas,473990832,110000000,4.309007563636364,"Action, Drama, Thriller",New Line Cinema,20150527,201505,2015
64,254128,San Andreas,473990832,110000000,4.309007563636364,"Action, Drama, Thriller",Village Roadshow Pictures,20150527,201505,2015
64,254128,San Andreas,473990832,110000000,4.309007563636364,"Action, Drama, Thriller",Flynn Picture Company,20150527,201505,2015
64,254128,San Andreas,473990832,110000000,4.309007563636364,"Action, Drama, Thriller",Warner Bros. Pictures,20150527,201505,2015
65,159824,Hotel Transylvania 2,473200000,80000000,5.915,"Animation, Comedy, Family, Fantasy",Columbia Pictures,20150921,201509,2015
65,159824,Hotel Transylvania 2,473200000,80000000,5.915,"Animation, Comedy, Family, Fantasy",Sony Pictures Animation,20150921,201509,2015
65,159824,Hotel Transylvania 2,473200000,80000000,5.915,"Animation, Comedy, Family, Fantasy",MRC,20150921,201509,2015
65,159824,Hotel Transylvania 2,473200000,80000000,5.915,"Animation, Comedy, Family, Fantasy",Sony Pictures Releasing,20150921,201509,2015
66,87101,Terminator Genisys,440603537,155000000,2.842603464516129,"Science Fiction, Action, Thriller, Adventure",Paramount Pictures,20150623,201506,2015
66,87101,Terminator Genisys,440603537,155000000,2.842603464516129,"Science Fiction, Action, Thriller, Adventure",Skydance Media,20150623,201506,2015
67,207703,Kingsman: The Secret Service,414351546,81000000,5.115451185185186,"Crime, Comedy, Action, Adventure",20th Century Fox,20150124,201501,2015
67,207703,Kingsman: The Secret Service,414351546,81000000,5.115451185185186,"Crime, Comedy, Action, Adventure",Marv,20150124,201501,2015
67,207703,Kingsman: The Secret Service,414351546,81000000,5.115451185185186,"Crime, Comedy, Action, Adventure",Cloudy Productions,20150124,201501,2015
67,207703,Kingsman: The Secret Service,414351546,81000000,5.115451185185186,"Crime, Comedy, Action, Adventure",TSG Entertainment,20150124,201501,2015
68,334298,Monster Hunt,387053506,0,,"Comedy, Fantasy, Adventure",Edko Films,20150716,201507,2015
68,334298,Monster Hunt,387053506,0,,"Comedy, Fantasy, Adventure",BDI Films Inc.,20150716,201507,2015
68,334298,Monster Hunt,387053506,0,,"Comedy, Fantasy, Adventure",Heyi Pictures,20150716,201507,2015
68,334298,Monster Hunt,387053506,0,,"Comedy, Fantasy, Adventure",San-Le Films,20150716,201507,2015
69,76341,Mad Max: Fury Road,378858340,150000000,2.5257222666666665,"Action, Adventure, Science Fiction",Warner Bros. Pictures,20150513,201505,2015
69,76341,Mad Max: Fury Road,378858340,150000000,2.5257222666666665,"Action, Adventure, Science Fiction",Village Roadshow Pictures,20150513,201505,2015
69,76341,Mad Max: Fury Road,378858340,150000000,2.5257222666666665,"Action, Adventure, Science Fiction",Kennedy Miller Mitchell,20150513,201505,2015
69,76341,Mad Max: Fury Road,378858340,150000000,2.5257222666666665,"Action, Adventure, Science Fiction",RatPac Entertainment,20150513,201505,2015
70,228161,Home,368871007,135000000,2.7323778296296295,"Fantasy, Comedy, Animation, Science Fiction, Family",DreamWorks Animation,20150318,201503,2015
71,105864,The Good Dinosaur,332207671,175000000,1.8983295485714287,"Adventure, Animation, Family",Pixar,20151114,201511,2015
72,294254,Maze Runner: The Scorch Trials,312296056,61000000,5.119607475409836,"Science Fiction, Action, Thriller, Adventure",Temple Hill Entertainment,20150909,201509,2015
72,294254,Maze Runner: The Scorch Trials,312296056,61000000,5.119607475409836,"Science Fiction, Action, Thriller, Adventure",The Gotham Group,20150909,201509,2015
72,294254,Maze Runner: The Scorch Trials,312296056,61000000,5.119607475409836,"Science Fiction, Action, Thriller, Adventure",TSG Entertainment,20150909,201509,2015
72,294254,Maze Runner: The Scorch Trials,312296056,61000000,5.119607475409836,"Science Fiction, Action, Thriller, Adventure",20th Century Fox,20150909,201509,2015
73,228165,The SpongeBob Movie: Sponge Out of Water,311594032,74000000,4.210730162162162,"Family, Comedy, Adventure, Animation",Paramount Animation,20150128,201501,2015
73,228165,The SpongeBob Movie: Sponge Out of Water,311594032,74000000,4.210730162162162,"Family, Comedy, Adventure, Animation",Paramount Pictures,20150128,201501,2015
73,228165,The SpongeBob Movie: Sponge Out of Water,311594032,74000000,4.210730162162162,"Family, Comedy, Adventure, Animation",Nickelodeon Movies,20150128,201501,2015
73,228165,The SpongeBob Movie: Sponge Out of Water,311594032,74000000,4.210730162162162,"Family, Comedy, Adventure, Animation",United Plankton Pictures,20150128,201501,2015
73,228165,The SpongeBob Movie: Sponge Out of Water,311594032,74000000,4.210730162162162,"Family, Comedy, Adventure, Animation",Rough Draft Studios,20150128,201501,2015
73,228165,The SpongeBob Movie: Sponge Out of Water,311594032,74000000,4.210730162162162,"Family, Comedy, Adventure, Animation",Disruption Entertainment,20150128,201501,2015
74,262500,Insurgent,297002527,110000000,2.7000229727272727,"Action, Science Fiction, Thriller",Summit Entertainment,20150318,201503,2015
74,262500,Insurgent,297002527,110000000,2.7000229727272727,"Action, Science Fiction, Thriller",Red Wagon Entertainment,20150318,201503,2015
74,262500,Insurgent,297002527,110000000,2.7000229727272727,"Action, Science Fiction, Thriller",Mandeville Films,20150318,201503,2015
74,262500,Insurgent,297002527,110000000,2.7000229727272727,"Action, Science Fiction, Thriller",NeoReel,20150318,201503,2015
74,262500,Insurgent,297002527,110000000,2.7000229727272727,"Action, Science Fiction, Thriller",Lionsgate,20150318,201503,2015
75,254470,Pitch Perfect 2,287144079,29000000,9.901519965517242,"Comedy, Music",Brownstone Productions,20150507,201505,2015
75,254470,Pitch Perfect 2,287144079,29000000,9.901519965517242,"Comedy, Music",Gold Circle Films,20150507,201505,2015
75,254470,Pitch Perfect 2,287144079,29000000,9.901519965517242,"Comedy, Music",Universal Pictures,20150507,201505,2015
76,299824,Mojin: The Lost Legend,278300000,37000000,7.521621621621621,"Action, Adventure, Fantasy",Beijing Enlight Pictures,20151218,201512,2015
77,227973,The Peanuts Movie,246233113,99000000,2.4872031616161614,"Comedy, Animation, Family",Blue Sky Studios,20151105,201511,2015
77,227973,The Peanuts Movie,246233113,99000000,2.4872031616161614,"Comedy, Animation, Family",20th Century Fox Animation,20151105,201511,2015
77,227973,The Peanuts Movie,246233113,99000000,2.4872031616161614,"Comedy, Animation, Family",20th Century Fox,20151105,201511,2015
78,257344,Pixels,244900000,88000000,2.7829545454545452,"Action, Comedy, Science Fiction, Fantasy",Columbia Pictures,20150716,201507,2015
78,257344,Pixels,244900000,88000000,2.7829545454545452,"Action, Comedy, Science Fiction, Fantasy",Happy Madison Productions,20150716,201507,2015
78,257344,Pixels,244900000,88000000,2.7829545454545452,"Action, Comedy, Science Fiction, Fantasy",1492 Pictures,20150716,201507,2015
78,257344,Pixels,244900000,88000000,2.7829545454545452,"Action, Comedy, Science Fiction, Fantasy",LStar Capital,20150716,201507,2015
78,257344,Pixels,244900000,88000000,2.7829545454545452,"Action, Comedy, Science Fiction, Fantasy",China Film Group Corporation,20150716,201507,2015
78,257344,Pixels,244900000,88000000,2.7829545454545452,"Action, Comedy, Science Fiction, Fantasy",Film Croppers Entertainment,20150716,201507,2015
78,257344,Pixels,244900000,88000000,2.7829545454545452,"Action, Comedy, Science Fiction, Fantasy",Prime Focus,20150716,201507,2015
79,274167,Daddy's Home,242786137,50000000,4.85572274,Comedy,Paramount Pictures,20151225,201512,2015
79,274167,Daddy's Home,242786137,50000000,4.85572274,Comedy,Gary Sanchez Productions,20151225,201512,2015
79,274167,Daddy's Home,242786137,50000000,4.85572274,Comedy,Red Granite Pictures,20151225,201512,2015
80,238713,Spy,235666219,65000000,3.6256341384615385,"Action, Comedy, Crime",Chernin Entertainment,20150506,201505,2015
80,238713,Spy,235666219,65000000,3.6256341384615385,"Action, Comedy, Crime",Feigco Entertainment,20150506,201505,2015
80,238713,Spy,235666219,65000000,3.6256341384615385,"Action, Comedy, Crime",TSG Entertainment,20150506,201505,2015
80,238713,Spy,235666219,65000000,3.6256341384615385,"Action, Comedy, Crime",20th Century Fox,20150506,201505,2015
81,258509,Alvin and the Chipmunks: The Road Chip,233755553,90000000,2.597283922222222,"Family, Comedy, Music, Adventure, Animation",TSG Entertainment,20151217,201512,2015
81,258509,Alvin and the Chipmunks: The Road Chip,233755553,90000000,2.597283922222222,"Family, Comedy, Music, Adventure, Animation",Fox 2000 Pictures,20151217,201512,2015
81,258509,Alvin and the Chipmunks: The Road Chip,233755553,90000000,2.597283922222222,"Family, Comedy, Music, Adventure, Animation",Regency Enterprises,20151217,201512,2015
81,258509,Alvin and the Chipmunks: The Road Chip,233755553,90000000,2.597283922222222,"Family, Comedy, Music, Adventure, Animation",Bagdasarian Productions,20151217,201512,2015
81,258509,Alvin and the Chipmunks: The Road Chip,233755553,90000000,2.597283922222222,"Family, Comedy, Music, Adventure, Animation",Sunswept Entertainment,20151217,201512,2015
82,362682,Goodbye Mr. Loser,228549747,0,,"Romance, Comedy",Fun Age Pictures,20150930,201509,2015
82,362682,Goodbye Mr. Loser,228549747,0,,"Romance, Comedy",New Classics Media,20150930,201509,2015
82,362682,Goodbye Mr. Loser,228549747,0,,"Romance, Comedy",Tencent Pictures,20150930,201509,2015
82,362682,Goodbye Mr. Loser,228549747,0,,"Romance, Comedy",Wanda Pictures,20150930,201509,2015
83,214756,Ted 2,215863606,68000000,3.174464794117647,"Comedy, Fantasy",Smart Entertainment,20150625,201506,2015
83,214756,Ted 2,215863606,68000000,3.174464794117647,"Comedy, Fantasy",Universal Pictures,20150625,201506,2015
83,214756,Ted 2,215863606,68000000,3.174464794117647,"Comedy, Fantasy",Fuzzy Door Productions,20150625,201506,2015
83,214756,Ted 2,215863606,68000000,3.174464794117647,"Comedy, Fantasy",Bluegrass Films,20150625,201506,2015
83,214756,Ted 2,215863606,68000000,3.174464794117647,"Comedy, Fantasy",MRC,20150625,201506,2015
84,158852,Tomorrowland,209200000,190000000,1.1010526315789473,"Adventure, Family, Mystery, Science Fiction",Walt Disney Pictures,20150519,201505,2015
84,158852,Tomorrowland,209200000,190000000,1.1010526315789473,"Adventure, Family, Mystery, Science Fiction",A113,20150519,201505,2015
85,253412,Everest,203427584,55000000,3.6986833454545454,"Adventure, Drama, History",Cross Creek Pictures,20150910,201509,2015
85,253412,Everest,203427584,55000000,3.6986833454545454,"Adventure, Drama, History",Working Title Films,20150910,201509,2015
85,253412,Everest,203427584,55000000,3.6986833454545454,"Adventure, Drama, History",Walden Media,20150910,201509,2015
85,253412,Everest,203427584,55000000,3.6986833454545454,"Adventure, Drama, History",RVK Studios,20150910,201509,2015
85,253412,Everest,203427584,55000000,3.6986833454545454,"Adventure, Drama, History",Universal Pictures,20150910,201509,2015
85,253412,Everest,203427584,55000000,3.6986833454545454,"Adventure, Drama, History",Free State Pictures,20150910,201509,2015
86,277216,Straight Outta Compton,201634991,28000000,7.201249678571428,"Drama, Music, History",Broken Chair Flickz,20150811,201508,2015
86,277216,Straight Outta Compton,201634991,28000000,7.201249678571428,"Drama, Music, History",Universal Pictures,20150811,201508,2015
86,277216,Straight Outta Compton,201634991,28000000,7.201249678571428,"Drama, Music, History",Legendary Pictures,20150811,201508,2015
86,277216,Straight Outta Compton,201634991,28000000,7.201249678571428,"Drama, Music, History",Cube Vision,20150811,201508,2015
86,277216,Straight Outta Compton,201634991,28000000,7.201249678571428,"Drama, Music, History",Crucial Films,20150811,201508,2015
86,277216,Straight Outta Compton,201634991,28000000,7.201249678571428,"Drama, Music, History",Circle of Confusion,20150811,201508,2015
86,277216,Straight Outta Compton,201634991,28000000,7.201249678571428,"Drama, Music, History",Will Packer Productions,20150811,201508,2015
86,277216,Straight Outta Compton,201634991,28000000,7.201249678571428,"Drama, Music, History",Xenon Pictures,20150811,201508,2015
87,257211,The Intern,194564672,35000000,5.558990628571428,Comedy,Warner Bros. Pictures,20150923,201509,2015
87,257211,The Intern,194564672,35000000,5.558990628571428,Comedy,RatPac Entertainment,20150923,201509,2015
87,257211,The Intern,194564672,35000000,5.558990628571428,Comedy,Waverly Films,20150923,201509,2015
88,76757,Jupiter Ascending,184000000,176000000,1.0454545454545454,"Science Fiction, Fantasy, Action",Warner Bros. Pictures,20150204,201502,2015
88,76757,Jupiter Ascending,184000000,176000000,1.0454545454545454,"Science Fiction, Fantasy, Action",Village Roadshow Pictures,20150204,201502,2015
88,76757,Jupiter Ascending,184000000,176000000,1.0454545454545454,"Science Fiction, Fantasy, Action",RatPac Entertainment,20150204,201502,2015
88,76757,Jupiter Ascending,184000000,176000000,1.0454545454545454,"Science Fiction, Fantasy, Action",Anarchos Productions,20150204,201502,2015
89,312221,Creed,173600000,37000000,4.691891891891892,"Drama, Action",Metro-Goldwyn-Mayer,20151125,201511,2015
89,312221,Creed,173600000,37000000,4.691891891891892,"Drama, Action",New Line Cinema,20151125,201511,2015
89,312221,Creed,173600000,37000000,4.691891891891892,"Drama, Action",Chartoff-Winkler Productions,20151125,201511,2015
90,166424,Fantastic Four,167977596,120000000,1.3998133,"Action, Adventure, Science Fiction",20th Century Fox,20150805,201508,2015
90,166424,Fantastic Four,167977596,120000000,1.3998133,"Action, Adventure, Science Fiction",Constantin Film,20150805,201508,2015
90,166424,Fantastic Four,167977596,120000000,1.3998133,"Action, Adventure, Science Fiction",Marvel Entertainment,20150805,201508,2015
90,166424,Fantastic Four,167977596,120000000,1.3998133,"Action, Adventure, Science Fiction",Marv,20150805,201508,2015
90,166424,Fantastic Four,167977596,120000000,1.3998133,"Action, Adventure, Science Fiction",Genre Films,20150805,201508,2015
90,166424,Fantastic Four,167977596,120000000,1.3998133,"Action, Adventure, Science Fiction",Robert Kulzer Productions,20150805,201508,2015
90,166424,Fantastic Four,167977596,120000000,1.3998133,"Action, Adventure, Science Fiction",TSG Entertainment,20150805,201508,2015
