,id,title,revenue,budget,revenue_per_budget,genres,production_companies,yearmonthday,yearmonth,year
169,281338,War for the Planet of the Apes,490719763,150000000,3.271465086666667,Drama,"20th Century Fox, TSG Entertainment, Chernin Entertainment",20170711,201707,2017
169,281338,War for the Planet of the Apes,490719763,150000000,3.271465086666667,Science Fiction,"20th Century Fox, TSG Entertainment, Chernin Entertainment",20170711,201707,2017
169,281338,War for the Planet of the Apes,490719763,150000000,3.271465086666667,War,"20th Century Fox, TSG Entertainment, Chernin Entertainment",20170711,201707,2017
170,316029,The Greatest Showman,459066134,84000000,5.4650730238095235,Drama,"Chernin Entertainment, 20th Century Fox, TSG Entertainment",20171220,201712,2017
171,343668,Kingsman: The Golden Circle,410902662,104000000,3.9509871346153846,Action,"20th Century Fox, Marv, Cloudy Productions, TSG Entertainment",20170920,201709,2017
171,343668,Kingsman: The Golden Circle,410902662,104000000,3.9509871346153846,Adventure,"20th Century Fox, Marv, Cloudy Productions, TSG Entertainment",20170920,201709,2017
171,343668,Kingsman: The Golden Circle,410902662,104000000,3.9509871346153846,Comedy,"20th Century Fox, Marv, Cloudy Productions, TSG Entertainment",20170920,201709,2017
171,343668,Kingsman: The Golden Circle,410902662,104000000,3.9509871346153846,Crime,"20th Century Fox, Marv, Cloudy Productions, TSG Entertainment",20170920,201709,2017
172,282035,The Mummy,409231607,125000000,3.273852856,Fantasy,"Secret Hideout, Universal Pictures, Conspiracy Factory, Sean Daniel Company",20170606,201706,2017
172,282035,The Mummy,409231607,125000000,3.273852856,Thriller,"Secret Hideout, Universal Pictures, Conspiracy Factory, Sean Daniel Company",20170606,201706,2017
172,282035,The Mummy,409231607,125000000,3.273852856,Action,"Secret Hideout, Universal Pictures, Conspiracy Factory, Sean Daniel Company",20170606,201706,2017
172,282035,The Mummy,409231607,125000000,3.273852856,Adventure,"Secret Hideout, Universal Pictures, Conspiracy Factory, Sean Daniel Company",20170606,201706,2017
172,282035,The Mummy,409231607,125000000,3.273852856,Horror,"Secret Hideout, Universal Pictures, Conspiracy Factory, Sean Daniel Company",20170606,201706,2017
173,260514,Cars 3,383925276,175000000,2.19385872,Animation,Pixar,20170615,201706,2017
173,260514,Cars 3,383925276,175000000,2.19385872,Adventure,Pixar,20170615,201706,2017
173,260514,Cars 3,383925276,175000000,2.19385872,Comedy,Pixar,20170615,201706,2017
173,260514,Cars 3,383925276,175000000,2.19385872,Family,Pixar,20170615,201706,2017
174,341174,Fifty Shades Darker,381545846,55000000,6.9371972,Drama,"Universal Pictures, Michael De Luca Productions, dentsu, Fuji Television Network, Perfect World Pictures",20170208,201702,2017
174,341174,Fifty Shades Darker,381545846,55000000,6.9371972,Romance,"Universal Pictures, Michael De Luca Productions, dentsu, Fuji Television Network, Perfect World Pictures",20170208,201702,2017
175,392044,Murder on the Orient Express,352800000,55000000,6.414545454545454,Mystery,"The Mark Gordon Company, Genre Films, 20th Century Fox, Scott Free Productions",20171103,201711,2017
175,392044,Murder on the Orient Express,352800000,55000000,6.414545454545454,Drama,"The Mark Gordon Company, Genre Films, 20th Century Fox, Scott Free Productions",20171103,201711,2017
175,392044,Murder on the Orient Express,352800000,55000000,6.414545454545454,Crime,"The Mark Gordon Company, Genre Films, 20th Century Fox, Scott Free Productions",20171103,201711,2017
176,47971,xXx: Return of Xander Cage,346118277,85000000,4.071979729411765,Action,"Rox Productions, Revolution Studios, Maple Cage Productions, Huahua Media, Roth-Kirschenbaum Films, Shanghai Film Group, One Race, Paramount Pictures",20170113,201701,2017
176,47971,xXx: Return of Xander Cage,346118277,85000000,4.071979729411765,Adventure,"Rox Productions, Revolution Studios, Maple Cage Productions, Huahua Media, Roth-Kirschenbaum Films, Shanghai Film Group, One Race, Paramount Pictures",20170113,201701,2017
176,47971,xXx: Return of Xander Cage,346118277,85000000,4.071979729411765,Crime,"Rox Productions, Revolution Studios, Maple Cage Productions, Huahua Media, Roth-Kirschenbaum Films, Shanghai Film Group, One Race, Paramount Pictures",20170113,201701,2017
177,479306,Never Say Die,334530869,0,,Comedy,"Fun Age Pictures, New Classics Media",20170930,201709,2017
177,479306,Never Say Die,334530869,0,,Fantasy,"Fun Age Pictures, New Classics Media",20170930,201709,2017
178,406997,Wonder,315025930,20000000,15.7512965,Family,"Lionsgate, Participant, Walden Media, Mandeville Films, TIK Films",20171113,201711,2017
178,406997,Wonder,315025930,20000000,15.7512965,Drama,"Lionsgate, Participant, Walden Media, Mandeville Films, TIK Films",20171113,201711,2017
179,324849,The Lego Batman Movie,311950384,80000000,3.8993798,Animation,"Lin Pictures, Animal Logic, DC Entertainment, Lord Miller, Warner Bros. Pictures, LEGO, Warner Animation Group, RatPac Entertainment",20170208,201702,2017
179,324849,The Lego Batman Movie,311950384,80000000,3.8993798,Action,"Lin Pictures, Animal Logic, DC Entertainment, Lord Miller, Warner Bros. Pictures, LEGO, Warner Animation Group, RatPac Entertainment",20170208,201702,2017
179,324849,The Lego Batman Movie,311950384,80000000,3.8993798,Comedy,"Lin Pictures, Animal Logic, DC Entertainment, Lord Miller, Warner Bros. Pictures, LEGO, Warner Animation Group, RatPac Entertainment",20170208,201702,2017
179,324849,The Lego Batman Movie,311950384,80000000,3.8993798,Family,"Lin Pictures, Animal Logic, DC Entertainment, Lord Miller, Warner Bros. Pictures, LEGO, Warner Animation Group, RatPac Entertainment",20170208,201702,2017
180,396422,Annabelle: Creation,306592201,15000000,20.43948006666667,Horror,"Atomic Monster, New Line Cinema, The Safran Company, RatPac Entertainment",20170803,201708,2017
181,364689,Ferdinand,295038508,111000000,2.6580045765765767,Animation,"Blue Sky Studios, 20th Century Fox Animation, Davis Entertainment, 20th Century Fox",20171209,201712,2017
181,364689,Ferdinand,295038508,111000000,2.6580045765765767,Family,"Blue Sky Studios, 20th Century Fox Animation, Davis Entertainment, 20th Century Fox",20171209,201712,2017
181,364689,Ferdinand,295038508,111000000,2.6580045765765767,Adventure,"Blue Sky Studios, 20th Century Fox Animation, Davis Entertainment, 20th Century Fox",20171209,201712,2017
181,364689,Ferdinand,295038508,111000000,2.6580045765765767,Comedy,"Blue Sky Studios, 20th Century Fox Animation, Davis Entertainment, 20th Century Fox",20171209,201712,2017
182,346648,Paddington 2,290132513,40000000,7.253312825,Adventure,"StudioCanal, Heyday Films, Anton Capital Entertainment",20171109,201711,2017
182,346648,Paddington 2,290132513,40000000,7.253312825,Comedy,"StudioCanal, Heyday Films, Anton Capital Entertainment",20171109,201711,2017
182,346648,Paddington 2,290132513,40000000,7.253312825,Family,"StudioCanal, Heyday Films, Anton Capital Entertainment",20171109,201711,2017
183,350312,Bāhubali 2: The Conclusion,280700000,31000000,9.05483870967742,Action,Arka Media Works,20170427,201704,2017
183,350312,Bāhubali 2: The Conclusion,280700000,31000000,9.05483870967742,Adventure,Arka Media Works,20170427,201704,2017
183,350312,Bāhubali 2: The Conclusion,280700000,31000000,9.05483870967742,Fantasy,Arka Media Works,20170427,201704,2017
184,381288,Split,278454358,9000000,30.93937311111111,Horror,"Blinding Edge Pictures, Blumhouse Productions",20170119,201701,2017
184,381288,Split,278454358,9000000,30.93937311111111,Thriller,"Blinding Edge Pictures, Blumhouse Productions",20170119,201701,2017
185,335984,Blade Runner 2049,259239658,150000000,1.7282643866666667,Science Fiction,"Alcon Entertainment, Columbia Pictures, Scott Free Productions, Bud Yorkin Productions, Torridon Films, 16:14 Entertainment",20171004,201710,2017
185,335984,Blade Runner 2049,259239658,150000000,1.7282643866666667,Drama,"Alcon Entertainment, Columbia Pictures, Scott Free Productions, Bud Yorkin Productions, Torridon Films, 16:14 Entertainment",20171004,201710,2017
186,419430,Get Out,255407969,4500000,56.757326444444445,Mystery,"Monkeypaw Productions, Blumhouse Productions, QC Entertainment",20170224,201702,2017
186,419430,Get Out,255407969,4500000,56.757326444444445,Thriller,"Monkeypaw Productions, Blumhouse Productions, QC Entertainment",20170224,201702,2017
186,419430,Get Out,255407969,4500000,56.757326444444445,Horror,"Monkeypaw Productions, Blumhouse Productions, QC Entertainment",20170224,201702,2017
187,383785,Kung Fu Yoga,254212245,65000000,3.9109576153846155,Comedy,"Shinework Media, Taihe Entertainment, Top Entertainment, China Film Group Corporation, China Film International, Alkatraz Productions, India Film Services, Dexter Studios, Salon Films, Golden Network Asia, China Film Co-Production Corp., Ramman Production, Huaxia Film Distribution",20170127,201701,2017
187,383785,Kung Fu Yoga,254212245,65000000,3.9109576153846155,Mystery,"Shinework Media, Taihe Entertainment, Top Entertainment, China Film Group Corporation, China Film International, Alkatraz Productions, India Film Services, Dexter Studios, Salon Films, Golden Network Asia, China Film Co-Production Corp., Ramman Production, Huaxia Film Distribution",20170127,201701,2017
187,383785,Kung Fu Yoga,254212245,65000000,3.9109576153846155,Family,"Shinework Media, Taihe Entertainment, Top Entertainment, China Film Group Corporation, China Film International, Alkatraz Productions, India Film Services, Dexter Studios, Salon Films, Golden Network Asia, China Film Co-Production Corp., Ramman Production, Huaxia Film Distribution",20170127,201701,2017
187,383785,Kung Fu Yoga,254212245,65000000,3.9109576153846155,Action,"Shinework Media, Taihe Entertainment, Top Entertainment, China Film Group Corporation, China Film International, Alkatraz Productions, India Film Services, Dexter Studios, Salon Films, Golden Network Asia, China Film Co-Production Corp., Ramman Production, Huaxia Film Distribution",20170127,201701,2017
187,383785,Kung Fu Yoga,254212245,65000000,3.9109576153846155,Adventure,"Shinework Media, Taihe Entertainment, Top Entertainment, China Film Group Corporation, China Film International, Alkatraz Productions, India Film Services, Dexter Studios, Salon Films, Golden Network Asia, China Film Co-Production Corp., Ramman Production, Huaxia Film Distribution",20170127,201701,2017
188,435800,Journey to the West: The Demons Strike Back,248805149,63900000,3.893664303599374,Adventure,"Star Overseas, China Film Group Corporation, Huayi Brothers Pictures, Hehe Pictures, Dadi Film Group, Lian Ray Pictures, Wanda Pictures",20170128,201701,2017
188,435800,Journey to the West: The Demons Strike Back,248805149,63900000,3.893664303599374,Fantasy,"Star Overseas, China Film Group Corporation, Huayi Brothers Pictures, Hehe Pictures, Dadi Film Group, Lian Ray Pictures, Wanda Pictures",20170128,201701,2017
188,435800,Journey to the West: The Demons Strike Back,248805149,63900000,3.893664303599374,Action,"Star Overseas, China Film Group Corporation, Huayi Brothers Pictures, Hehe Pictures, Dadi Film Group, Lian Ray Pictures, Wanda Pictures",20170128,201701,2017
189,126889,Alien: Covenant,240891763,97000000,2.483420237113402,Horror,"20th Century Fox, Brandywine Productions, Scott Free Productions",20170509,201705,2017
189,126889,Alien: Covenant,240891763,97000000,2.483420237113402,Science Fiction,"20th Century Fox, Brandywine Productions, Scott Free Productions",20170509,201705,2017
189,126889,Alien: Covenant,240891763,97000000,2.483420237113402,Thriller,"20th Century Fox, Brandywine Productions, Scott Free Productions",20170509,201705,2017
190,339403,Baby Driver,226945087,34000000,6.6748555,Action,"Big Talk Studios, Working Title Films, MRC",20170628,201706,2017
190,339403,Baby Driver,226945087,34000000,6.6748555,Crime,"Big Talk Studios, Working Title Films, MRC",20170628,201706,2017
191,339964,Valerian and the City of a Thousand Planets,225973340,177200000,1.2752445823927765,Adventure,"Belga Films, River Road Entertainment, Grive Productions, EuropaCorp, UFA, Fundamental Films, Gulf Film, Novo Pictures, TF1 Films Production, Orange Studio, BNP Paribas Fortis",20170719,201707,2017
191,339964,Valerian and the City of a Thousand Planets,225973340,177200000,1.2752445823927765,Science Fiction,"Belga Films, River Road Entertainment, Grive Productions, EuropaCorp, UFA, Fundamental Films, Gulf Film, Novo Pictures, TF1 Films Production, Orange Studio, BNP Paribas Fortis",20170719,201707,2017
191,339964,Valerian and the City of a Thousand Planets,225973340,177200000,1.2752445823927765,Action,"Belga Films, River Road Entertainment, Grive Productions, EuropaCorp, UFA, Fundamental Films, Gulf Film, Novo Pictures, TF1 Films Production, Orange Studio, BNP Paribas Fortis",20170719,201707,2017
192,457251,Youth,224160000,0,,Drama,"Huayi Brothers Pictures, Beijing Culture, iQIYI Pictures, August 1st Film Studio, Sparkle Roll Media",20171215,201712,2017
192,457251,Youth,224160000,0,,History,"Huayi Brothers Pictures, Beijing Culture, iQIYI Pictures, August 1st Film Studio, Sparkle Roll Media",20171215,201712,2017
192,457251,Youth,224160000,0,,War,"Huayi Brothers Pictures, Beijing Culture, iQIYI Pictures, August 1st Film Studio, Sparkle Roll Media",20171215,201712,2017
193,274855,Geostorm,221600160,120000000,1.846668,Action,"Twisted Media, Skydance Media, RatPac Entertainment, Electric Entertainment, Warner Bros. Pictures, October Pictures",20171012,201710,2017
193,274855,Geostorm,221600160,120000000,1.846668,Science Fiction,"Twisted Media, Skydance Media, RatPac Entertainment, Electric Entertainment, Warner Bros. Pictures, October Pictures",20171012,201710,2017
193,274855,Geostorm,221600160,120000000,1.846668,Thriller,"Twisted Media, Skydance Media, RatPac Entertainment, Electric Entertainment, Warner Bros. Pictures, October Pictures",20171012,201710,2017
194,378236,The Emoji Movie,216909830,50000000,4.3381966,Animation,"Columbia Pictures, Sony Pictures Animation, LStar Capital",20170723,201707,2017
194,378236,The Emoji Movie,216909830,50000000,4.3381966,Family,"Columbia Pictures, Sony Pictures Animation, LStar Capital",20170723,201707,2017
194,378236,The Emoji Movie,216909830,50000000,4.3381966,Comedy,"Columbia Pictures, Sony Pictures Animation, LStar Capital",20170723,201707,2017
195,381289,A Dog's Purpose,205000000,22000000,9.318181818181818,Adventure,"Amblin Entertainment, Walden Media, Reliance Entertainment, Pariah",20170119,201701,2017
195,381289,A Dog's Purpose,205000000,22000000,9.318181818181818,Comedy,"Amblin Entertainment, Walden Media, Reliance Entertainment, Pariah",20170119,201701,2017
195,381289,A Dog's Purpose,205000000,22000000,9.318181818181818,Fantasy,"Amblin Entertainment, Walden Media, Reliance Entertainment, Pariah",20170119,201701,2017
195,381289,A Dog's Purpose,205000000,22000000,9.318181818181818,Family,"Amblin Entertainment, Walden Media, Reliance Entertainment, Pariah",20170119,201701,2017
195,381289,A Dog's Purpose,205000000,22000000,9.318181818181818,Drama,"Amblin Entertainment, Walden Media, Reliance Entertainment, Pariah",20170119,201701,2017
196,137116,Smurfs: The Lost Village,197183546,60000000,3.2863924333333334,Family,"The Kerner Entertainment Company, Columbia Pictures, Sony Pictures Animation, LStar Capital, Wanda Pictures",20170323,201703,2017
196,137116,Smurfs: The Lost Village,197183546,60000000,3.2863924333333334,Comedy,"The Kerner Entertainment Company, Columbia Pictures, Sony Pictures Animation, LStar Capital, Wanda Pictures",20170323,201703,2017
196,137116,Smurfs: The Lost Village,197183546,60000000,3.2863924333333334,Adventure,"The Kerner Entertainment Company, Columbia Pictures, Sony Pictures Animation, LStar Capital, Wanda Pictures",20170323,201703,2017
